id,product_name_es,product_name,price
8480000824172.0,Cereales y semillas,Cereales y semillas,1.7240000000000002
4012448396009.0,Puré de patatas,Puré de patatas,1.7733333333333334
8480000531414.0,Salchichas estilo frankfurt,Salchichas estilo frankfurt,1.5
8425514135000.0,Barra de pan 41% integral,Barra de pan 41% integral,0.43
8410946000316.0,Azúcar moreno de caña,Azúcar moreno de caña,1.5833333333333333
8480000062505.0,Macarrón,Macarrón,2.03425
8480000208309.0,Cremoso natural edulcorado,Cremoso natural edulcorado,1.2000000000000002
8480000531476.0,Salchichas de pavo 3% grasa,Salchichas de pavo 3% grasa,2.0
8480000561695.0,Pechuga pollo braseada finas lonchas,Pechuga pollo braseada finas lonchas,1.89
5060166690380.0,Monster Energy,Monster Energy,2.9425000000000003
8480000342119.0,Palomitas microondas sal,Palomitas microondas sal,0.7
8480000186157.0,Mejillones en escabeche,Mejillones en escabeche,1.3166666666666667
8410300352327.0,Yakisoba classic gourmet oriental,Yakisoba classic gourmet oriental,1.5550000000000002
8480000040404.0,Aceite refinado de girasol,Aceite refinado de girasol,4.27
8480000063052.0,Pajaritas con vegetales,Pajaritas con vegetales,0.95
8480000198594.0,Panela,Panela,1.8754545454545457
8423352861419.0,Bebida de arroz,Bebida de arroz,5.074999999999999
8480000143242.0,Galleta tostada,Galleta tostada,1.348
8410086311501.0,Mayonesa,Mayonesa,1.3885714285714286
8480000399038.0,Salmorejo,Salmorejo,1.6799999999999997
8422904015553.0,Palitos de zanahoria,Palitos de zanahoria,1.49
8480000103154.0,Leche evaporada,Leche evaporada,1.55
8480000348203.0,Cacahuete frito,Cacahuete frito,1.35
8480000053329.0,Lenteja pardina,Lenteja pardina,0.8666666666666666
8480000592484.0,Jamón cocido extra finas lonchas,Jamón cocido extra finas lonchas,2.395
8480000822758.0,Picos camperos de Jerez,Picos camperos de Jerez,1.08
8436542193269.0,Panela,Panela,1.8754545454545457
8480000561565.0,Pechuga de pollo finas lonchas,Pechuga de pollo finas lonchas,1.87
8410283008006.0,La Casera gaseosa,La Casera gaseosa,2.365
8480000204967.0,Bifidus natural 0%,Bifidus natural 0%,2.0100000000000002
8480000203823.0,Frutas bosque,Frutas bosque,1.71
8480000590664.0,Bacon cintas,Bacon cintas,1.81
8480000104304.0,Bebida de chufa,Bebida de chufa,1.542857142857143
8480000044914.0,Lasagna espinacas y requesón,Lasagna espinacas y requesón,2.8
8480000111876.0,Cereales con achicoria,Cereales con achicoria,1.59
8480000049032.0,Limón bote,Limón bote,1.188235294117647
8410199019745.0,Patatas fritas receta Campesinas,Patatas fritas receta Campesinas,1.56
8480000106704.0,Batido proteínas Whey Hacendado,,1.8373684210526313
8480000095909.0,"Copos de trigo integral,arroz y cebada",,1.9628571428571429
8480000349064.0,Dátiles sin hueso,Dátiles sin hueso,2.25
8480000049575.0,Vinagre de manzana,Vinagre de manzana,1.385
8410261626802.0,Limonada natural light,Limonada natural light,4.365714285714286
8480000124814.0,Chocolate negro almendras enteras,Chocolate negro almendras enteras,2.16
8480000198129.0,Edulcorante de stevia en pastillas,Edulcorante de stevia en pastillas,1.75
8480000340146.0,Almendra tostada 0% sal añadida,Almendra tostada 0% sal añadida,3.1
8480000140807.0,Galletas animadas,Galletas animadas,1.3
8480000531575.0,Salchicha vegana,Salchicha vegana,2.95
8480000044877.0,Lasagna Boloñesa,Lasagna Boloñesa,3.1125
8480000038524.0,Guacamole,Guacamole,1.9933333333333334
8480000820853.0,Croissant tiernos y deliciosos,Croissant tiernos y deliciosos,1.014375
8480000120120.0,Combinado de Frutos Secos,Combinado de Frutos Secos,2.0
8480000049544.0,Vinagre balsámico de módena,Vinagre balsámico de módena,1.375
8420640601122.0,Especial fundir,Especial fundir,1.4
8480000065070.0,Spaghetti integral,Spaghetti integral,0.75
8480000142160.0,Saladitas,Saladitas,1.7688888888888892
8480000093653.0,Copos de trigo integral con frutas,Copos de trigo integral con frutas,2.126
8480000348227.0,Palomitas microondas,Palomitas microondas,1.1166666666666667
8480000340795.0,Pipa tostada gigante con sal,Pipa tostada gigante con sal,0.95
